111855.00;5000.40846;N;01426.29094;E;1342.6;6.658;+013.31;0086613;+11.3;039.2;2;12;1.25;0.70;1.03;9024;-306;-418;8964;22;78;189;-387;299;-1522;
111856.00;5000.40868;N;01426.29030;E;1348.4;2.869;+013.10;0086548;+11.3;039.2;2;12;1.25;0.70;1.03;7044;434;-118;7036;4;-117;165;5957;3817;-1617;
111857.00;5000.40821;N;01426.28932;E;1354.9;7.131;+012.96;0086081;+11.3;039.4;2;12;1.25;0.70;1.03;3268;-980;-432;3168;4;254;107;-3682;2615;-1392;
111858.00;5000.40701;N;01426.28617;E;1360.9;19.532;+013.03;0086446;+11.3;039.5;2;12;1.25;0.70;1.03;2423;-1016;-512;13910;-58;-19;175;-3295;-8770;-4870;
111900.00;5000.40338;N;01426.27676;E;1367.8;14.397;+012.96;0086084;+11.3;039.5;2;12;1.25;0.70;1.03;5806;336;1546;8856;235;201;79;-2951;5960;7418;
111902.00;5000.39786;N;01426.27115;E;1378.0;28.923;+012.64;0085882;+11.3;039.5;2;12;1.25;0.70;1.03;4542;1106;-1618;10424;-96;135;155;-1806;10571;-9530;
111904.00;5000.39385;N;01426.26903;E;1388.4;2.721;+012.63;0085785;+11.1;039.5;2;12;1.25;0.70;1.03;3679;224;-456;7328;9;167;185;982;-2675;-1115;
111905.00;5000.39332;N;01426.27026;E;1392.7;8.917;+012.72;0086104;+11.1;039.5;2;12;1.25;0.70;1.03;6455;-578;-1492;7432;78;43;206;3305;-1129;-9966;
111906.00;5000.39193;N;01426.27311;E;1396.7;17.879;+012.69;0086083;+11.1;039.7;2;12;1.25;0.70;1.03;6636;320;-1230;7936;0;-43;188;-3104;2659;-1612;
111908.00;5000.38631;N;01426.27673;E;1403.6;22.069;+012.64;0086017;+11.1;039.9;2;12;1.25;0.70;1.03;6379;-598;-1166;9192;16;-92;177;428;-2897;3675;
111910.00;5000.37982;N;01426.27459;E;1410.2;20.982;+012.39;0085928;+11.1;040.0;2;12;1.25;0.70;1.03;7059;856;-744;7416;16;178;173;2031;153;16519;
111912.00;5000.37494;N;01426.26706;E;1416.9;24.228;+012.18;0085438;+11.0;040.2;2;12;1.25;0.70;1.03;5420;22;-1338;10626;-15;150;176;-4782;-1373;-9811;
111914.00;5000.37289;N;01426.26231;E;1426.2;12.865;+012.06;0085479;+10.8;040.2;2;12;1.25;0.70;1.03;5375;1270;154;5368;52;217;144;-2151;-15;23627;
111915.00;5000.37122;N;01426.26508;E;1430.1;13.228;+012.11;0085393;+10.8;040.5;2;12;1.25;0.70;1.03;6374;1378;-1482;9316;-24;-86;174;52;2006;24755;
